epoch,accuracy,loss,val_accuracy,val_loss
0,0.3831250071525574,1.6756925582885742,0.4762499928474426,1.377967357635498
1,0.5974882245063782,1.1895060539245605,0.5693749785423279,1.1421096324920654
2,0.6796875,0.995045006275177,0.6081249713897705,1.039582371711731
3,0.7128124833106995,0.8769820928573608,0.6700000166893005,0.9010545611381531
4,0.7334374785423279,0.8094274997711182,0.7118750214576721,0.8255159258842468
